price,location,mileage,transmission,drivetrain,fuel type,major options,brand,color,no_of_features,engine-hp,engine-l,engine-type,age
60990,Vancouver,38643,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay, Bluetooth, Backup Camera, Remote Start",RAM,White,13.0,395.0,5.7,V8,3
30995,Abbotsford,51000,Manual,All-Wheel Drive,Gasoline,"Power Package, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heat Package, Heated Seats, Android Auto, CarPlay",Nissan,Gray,11.0,170.0,2.5,I4,3
31999,Chilliwack,103804,Manual,Four-Wheel Drive,Gasoline,"Steel Wheels, Quick Order Package",Jeep,Black,2.0,285.0,3.6,V6,4
53995,Abbotsford,32611,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Android Auto, Alloy Wheels, CarPlay",Chevrolet,Blue,5.0,272.65777777777777,3.2029230769230743,I4,2
11988,Richmond,128555,Automatic,Front-Wheel Drive,Gasoline,,Honda,Gray,-1.0,140.0,1.8,I4,9
39786,Nanaimo,129957,Automatic,Four-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Trailer Package, Remote Start, Heated Seats, Tow Package",Ford,White,9.0,365.0,3.5,V6,8
18280,Victoria,4937,Manual,Front-Wheel Drive,Gasoline,"Backup Camera, Android Auto, Alloy Wheels, CarPlay",Chevrolet,Other,4.0,272.65777777777777,1.4,I4,2
37800,Burnaby,33686,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Navigation System, Heated Seats, Alloy Wheels",Nissan,Black,5.0,261.0,4.0,V6,5
34999,Vancouver,72756,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Heated Seats",BMW,Other,7.0,300.0,3.0,I6,7
32990,Burnaby,100575,Automatic,Four-Wheel Drive,Gasoline,,Nissan,Black,-1.0,261.0,4.0,V6,6
28498,Burnaby,41515,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Premium Package, Alloy Wheels",Mitsubishi,Gray,4.0,166.0,2.4,I4,3
20990,Vancouver,81272,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Jaguar,White,9.0,340.0,3.0,V6,9
15888,Duncan,258065,Automatic,Four-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels",Jeep,Green,2.0,205.0,3.8,V6,14
46595,Langley,102563,Automatic,Four-Wheel Drive,Biodiesel,"Bluetooth, Alloy Wheels",RAM,White,2.0,240.0,3.0,V6,4
35990,North Vancouver,33412,Automatic,All-Wheel Drive,Gasoline,Sunroof/Moonroof,Honda,White,1.0,190.0,1.5,I4,3
45888,Victoria,95504,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Heated Seats, Tow Package",RAM,Black,9.0,272.65777777777777,3.2029230769230743,I4,4
11995,Surrey,93216,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,,Chrysler,Red,-1.0,283.0,3.6,V6,9
41888,Mission,62607,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera",RAM,White,2.0,395.0,5.7,V8,3
23999,Maple Ridge,131810,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Remote Start, Heated Seats, Alloy Wheels, Quick Order Package",Dodge,Other,5.0,292.0,3.6,V6,5
46490,Vancouver,80642,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Parking Sensors",RAM,Black,7.0,395.0,5.7,V8,4
10900,North Vancouver,74120,Automatic,Front-Wheel Drive,Gasoline,,Chevrolet,Silver,-1.0,182.0,2.4,I4,10
46990,Vancouver,44355,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Navigation System, Android Auto, Alloy Wheels, CarPlay",Ford,White,6.0,272.65777777777777,3.2029230769230743,I4,3
46795,Victoria,32882,Automatic,All-Wheel Drive,Gasoline,"Sport Package, Sunroof/Moonroof, Backup Camera, Blind Spot Monitoring, Premium Plus Package, Premium Package, Heated Seats",Mercedes-Benz,White,7.0,241.0,2.0,I4,3
35899,Nanaimo,61427,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Sunroof/Moonroof, Navigation System, Alloy Wheels",Nissan,Black,5.0,261.0,4.0,V6,5
28600,Victoria,66883,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Heated Seats, Backup Camera",Ford,Silver,3.0,280.0,3.5,V6,5
34899,Richmond,52744,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Leather Seats, Navigation System, Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",Dodge,Other,9.0,283.0,3.6,V6,3
13980,Surrey,158193,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Heated Seats, Backup Camera",Chrysler,Blue,3.0,283.0,3.6,V6,9
41999,Surrey,35082,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Audi,White,8.0,248.0,2.0,I4,3
27490,Vancouver,44352,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",Honda,Black,10.0,174.0,1.5,I4,3
24850,Victoria,6922,Manual,Front-Wheel Drive,Gasoline,CarPlay,Honda,Black,1.0,158.0,2.0,I4,2
123990,Maple Ridge,37315,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Audio Package, Bluetooth, Backup Camera, Blind Spot Monitoring, Remote Start, Heated Seats, Quick Order Package",Jeep,White,12.0,272.65777777777777,6.2,V8,2
41900,Nanaimo,31589,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Heated Seats, CarPlay",Nissan,Black,8.0,261.0,4.0,V6,3
50495,Abbotsford,29860,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Sunroof/Moonroof, Android Auto, Alloy Wheels, CarPlay",RAM,Gray,5.0,395.0,5.7,V8,4
13999,Richmond,132436,Automatic,All-Wheel Drive,Gasoline,,Toyota,White,-1.0,268.0,3.5,V6,13
17612,Maple Ridge,261000,Automatic,Four-Wheel Drive,Gasoline,"Tow Package, Alloy Wheels, Off Road Package",Toyota,Black,3.0,236.0,4.0,V6,16
40900,North Vancouver,53282,Automatic,Four-Wheel Drive,Gasoline,,Ford,Gray,-1.0,272.65777777777777,2.3,I4,3
128318,Surrey,29520,Automatic,Four-Wheel Drive,Biodiesel,"Leather Seats, Navigation System, Backup Camera, Remote Start, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay, Multi Zone Climate Control",Ford,Silver,10.0,272.65777777777777,6.7,V8,1
84600,Vancouver,4443,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Bluetooth, Blind Spot Monitoring, Heat Package, Parking Sensors, Multi Zone Climate Control",BMW,Black,8.0,335.0,3.0,I6,0
14995,Vancouver,161328,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Sunroof/Moonroof, Heated Seats, Alloy Wheels",Volvo,Gray,4.0,240.0,3.2,I6,9
36995,Langley City,40220,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Adaptive Cruise Control, Heated Seats, Android Auto, CarPlay",Toyota,Gray,5.0,272.65777777777777,2.5,I4,2
20990,Vancouver,50173,Automatic,Front-Wheel Drive,Gasoline,"Sunroof/Moonroof, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Parking Sensors, Heated Seats, Android Auto, CarPlay",Chevrolet,Blue,9.0,153.0,1.4,I4,4
53995,Vancouver,8775,Manual,Rear-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Backup Camera, Remote Start, Blind Spot Monitoring, Parking Sensors, Android Auto, CarPlay",Chevrolet,Other,9.0,455.0,6.2,V8,4
74500,Burnaby,28500,Automatic,Four-Wheel Drive,Gasoline,,GMC,Blue,-1.0,272.65777777777777,6.2,V8,2
31688,Surrey,63315,Automatic,Rear-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Multi Zone Climate Control",Chrysler,Gray,4.0,300.0,3.6,V6,4
11999,Surrey,250523,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,,Ford,White,-1.0,320.0,5.4,V8,12
18999,Surrey,101388,Manual,All-Wheel Drive,Gasoline,,Audi,Black,-1.0,340.0,4.2,V8,15
24000,Surrey,86513,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Backup Camera, Sunroof/Moonroof, Blind Spot Monitoring, Heated Seats, Alloy Wheels",Hyundai,Red,6.0,164.0,2.0,I4,5
20490,Surrey,44745,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Heated Seats, Backup Camera",Toyota,Blue,3.0,132.0,1.8,I4,4
67900,North Vancouver,15979,Automatic,Four-Wheel Drive,Gasoline,,Ford,Blue,-1.0,272.65777777777777,3.2029230769230743,I4,2
21900,Langley,54974,Automatic,All-Wheel Drive,Gasoline,"Premium Package, Driver Assistance Package, Alloy Wheels",BMW,Gray,3.0,240.0,2.0,I4,8
11800,Langley City,138000,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Heated Seats",Honda,Black,2.0,140.0,1.8,I4,9
11500,Richmond,71083,Manual,Front-Wheel Drive,Gasoline,Bluetooth,Nissan,Black,1.0,130.0,1.8,I4,9
13250,Port Moody,94878,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Heated Seats, Alloy Wheels",FIAT,Other,4.0,160.0,1.4,I4,7
72995,Vancouver,42603,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Adaptive Suspension, Backup Camera, Blind Spot Monitoring, Heated Seats",Maserati,White,7.0,424.0,3.0,V6,5
51990,Surrey,68185,Automatic,Rear-Wheel Drive,Electric,"Bluetooth, Heated Seats, Backup Camera",Tesla,Black,3.0,272.65777777777777,3.2029230769230743,I4,3
44800,Richmond,98850,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Porsche,White,9.0,500.0,4.8,V8,10
22839,Richmond,65417,Automatic,Front-Wheel Drive,Gasoline,"Steel Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats",Jeep,Other,5.0,271.0,3.2,V6,5
29888,Coquitlam,102387,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,"Tow Package, Sunroof/Moonroof",Ford,Gray,2.0,360.0,5.0,V8,9
24000,Richmond,170121,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Alloy Wheels, Quick Order Package",RAM,Black,3.0,395.0,5.7,V8,8
56888,Vancouver,3182,Automatic,All-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Heated Seats, Android Auto, Quick Order Package, CarPlay",Jeep,Black,8.0,295.0,3.6,V6,1
58990,Abbotsford,4710,Automatic,Rear-Wheel Drive,Electric,"Bluetooth, Parking Sensors, Heated Seats, Alloy Wheels",Tesla,White,4.0,272.65777777777777,3.2029230769230743,I4,2
64995,Vancouver,21000,Automatic,All-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Premium Package, Heated Seats",Mercedes-Benz,Black,8.0,362.0,3.0,V6,4
24457,Abbotsford,57622,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, CarPlay",Toyota,Other,4.0,272.65777777777777,1.8,I4,2
35990,Vancouver,45977,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Dodge,Red,7.0,375.0,5.7,V8,7
56427,Langley,4343,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Adaptive Cruise Control, Android Auto, CarPlay",Toyota,Gray,5.0,278.0,3.5,V6,1
16999,Nanaimo,155000,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Leather Seats, Backup Camera, Sunroof/Moonroof, Heated Seats, Alloy Wheels",Nissan,Blue,6.0,170.0,2.5,I4,7
65850,Surrey,39735,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Multi Zone Climate Control",Toyota,White,4.0,278.0,3.5,V6,3
54385,Nanaimo,25577,Automatic,Four-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Tow Package, Android Auto, CarPlay",Ford,White,9.0,272.65777777777777,3.2029230769230743,I4,2
23900,Victoria,183000,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Tow Package, Alloy Wheels",RAM,White,3.0,395.0,5.7,V8,8
49990,Surrey,47000,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Blind Spot Monitoring, Heated Seats",Mercedes-Benz,White,4.0,362.0,3.0,V6,4
36800,New Westminster,30752,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Steel Wheels, Backup Camera, Appearance Package",Ford,White,3.0,395.0,5.0,V8,3
29900,Nanaimo,71800,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Backup Camera, Remote Start, Alloy Wheels, Quick Order Package, Third Row Seating",Dodge,Other,6.0,283.0,3.6,V6,3
53999,Abbotsford,39242,Automatic,Rear-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Heated Seats, Android Auto, CarPlay",Dodge,Other,9.0,485.0,6.4,V8,5
28990,Surrey,115300,Automatic,Front-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Honda,Black,7.0,248.0,3.5,V6,7
14990,Vancouver,80958,Manual,Front-Wheel Drive,Gasoline,Steel Wheels,Toyota,Silver,1.0,132.0,1.8,I4,8
62571,Surrey,86100,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Parking Sensors, Android Auto, CarPlay",RAM,Black,9.0,395.0,5.7,V8,3
18888,Vancouver,106000,Automatic,All-Wheel Drive,Gasoline,,Nissan,Other,-1.0,170.0,2.5,I4,6
60800,Richmond,20900,Automatic,Rear-Wheel Drive,Electric,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Tesla,White,9.0,272.65777777777777,3.2029230769230743,I4,1
47888,Duncan,15664,Automatic,Four-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Android Auto, Quick Order Package, CarPlay",RAM,White,9.0,395.0,5.7,V8,3
25995,Abbotsford,93000,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Leather Seats, Sunroof/Moonroof, Navigation System, Heated Seats, Alloy Wheels",BMW,Black,6.0,248.0,2.0,I4,5
3450,Langley City,209000,Manual,Front-Wheel Drive,Gasoline,Steel Wheels,Volkswagen,White,1.0,115.0,2.0,I4,22
11888,Duncan,178620,Manual,Front-Wheel Drive,Gasoline,"Bluetooth, Sunroof/Moonroof, Alloy Wheels",Nissan,White,3.0,188.0,1.6,I4,9
34998,Surrey,72902,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Power Package, Navigation System, Appearance Package, Backup Camera, Remote Start, Blind Spot Monitoring, Tow Package, Android Auto, CarPlay",Ford,Gray,10.0,290.0,3.5,V6,5
69888,Chilliwack,8652,Manual,Four-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Suspension Package, Alloy Wheels, Parking Sensors, Heated Seats, Tow Package, Android Auto, Cold Weather Package, Quick Order Package, CarPlay, Bluetooth, Backup Camera",Jeep,Gray,13.0,285.0,3.6,V6,1
29995,Surrey,9174,Manual,All-Wheel Drive,Gasoline,,Subaru,Silver,-1.0,256.0,3.6,I4,3
26981,Burnaby,135526,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Leather Seats, Sunroof/Moonroof, Heated Seats",Acura,White,4.0,290.0,3.5,V6,6
62497,Richmond,39836,Automatic,Rear-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Mercedes-Benz,Other,9.0,451.0,6.3,V8,7
24000,Richmond,17112,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Navigation System, Heated Seats, Alloy Wheels",MINI,Red,5.0,134.0,1.5,I3,4
36960,Abbotsford,18000,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Power Package, Navigation System, Adaptive Cruise Control, Premium Wheels, Blind Spot Monitoring, Heat Package, Premium Package, Trim Package, Heated Seats, Android Auto, CarPlay, Multi Zone Climate Control, Bluetooth, Backup Camera, Remote Start",Mazda,Black,17.0,250.0,2.5,I4,3
30717,Surrey,100665,Automatic,All-Wheel Drive,Gasoline,,Mazda,Gray,-1.0,250.0,2.5,I4,5
30888,Richmond,29439,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Parking Sensors, Heated Seats, Quick Order Package",Dodge,Silver,10.0,283.0,3.6,V6,3
39998,Chilliwack,13424,Manual,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Android Auto, CarPlay",Honda,Blue,8.0,190.0,1.5,I4,2
44990,Vancouver,55637,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Mercedes-Benz,Gray,9.0,362.0,3.0,V6,5
60999,Richmond,9364,Automatic,Rear-Wheel Drive,Electric,"Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Tesla,White,8.0,272.65777777777777,3.2029230769230743,I4,1
41000,Richmond,78762,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Blind Spot Monitoring, Premium Package, Heated Seats, CarPlay, Third Row Seating",BMW,Black,6.0,300.0,3.0,I6,5
39990,Surrey,15393,Automatic,Front-Wheel Drive,Gasoline,"Sunroof/Moonroof, Adaptive Cruise Control, Bluetooth, Backup Camera, Blind Spot Monitoring, Android Auto, CarPlay",Acura,Gray,7.0,206.0,2.4,I4,2
60900,North Vancouver,15997,Automatic,All-Wheel Drive,Gasoline,,Toyota,Red,-1.0,272.65777777777777,3.0,I6,2
42500,Nanaimo,77561,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Adaptive Suspension, Backup Camera, Blind Spot Monitoring, Heated Seats",Land,White,8.0,240.0,2.0,I4,5
88000,New Westminster,33242,Automatic,Four-Wheel Drive,Biodiesel,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Off Road Package, Ultimate Package",Ford,Gray,9.0,450.0,6.7,V8,3
29888,Vancouver,164000,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,,GMC,Other,-1.0,272.65777777777777,4.3,V6,5
7900,Richmond,44500,Automatic,Rear-Wheel Drive,Gasoline,,smart,White,-1.0,70.0,1.0,I3,14
56250,Richmond,2300,Automatic,All-Wheel Drive,Gasoline,Luxury Package,Lexus,Silver,1.0,302.0,3.5,V6,1
18888,Surrey,123987,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Parking Sensors, Navigation System, Heated Seats",BMW,Black,4.0,180.0,2.0,I4,7
35190,Chilliwack,24949,Automatic,All-Wheel Drive,Gasoline,Remote Start,INFINITI,White,1.0,300.0,3.0,V6,4
51900,Vancouver,28500,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Parking Sensors, Heated Seats",Lexus,White,9.0,290.0,3.5,V6,4
17888,New Westminster,78889,Automatic,Rear-Wheel Drive,Gasoline,"2lt Package, Leather Seats, Sunroof/Moonroof, Alloy Wheels, LT Package, Bluetooth, Heated Seats",Chevrolet,Black,7.0,304.0,3.6,V6,12
29900,Langley,83257,Automatic,All-Wheel Drive,Gasoline,,INFINITI,White,-1.0,300.0,3.0,V6,4
84995,Vancouver,17950,Automatic,Rear-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Alloy Wheels",Porsche,Silver,3.0,350.0,2.5,I4,4
45996,Vancouver,29692,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Navigation System, Heated Seats, Android Auto, CarPlay",Honda,Black,5.0,280.0,3.5,V6,3
28434,Victoria,8732,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Android Auto, Alloy Wheels, CarPlay",Buick,Gray,5.0,153.0,1.4,I4,3
58995,Langley,23369,Automatic,All-Wheel Drive,Gasoline,"Heated Seats, Backup Camera, Sunroof/Moonroof",BMW,Gray,3.0,335.0,3.0,I6,3
47781,Victoria,72581,Automatic,Four-Wheel Drive,Biodiesel,"Bluetooth, Android Auto, Alloy Wheels, CarPlay",RAM,Other,4.0,240.0,3.0,V6,4
14988,Richmond,225568,Automatic,Front-Wheel Drive,Gasoline,,Honda,White,-1.0,248.0,3.5,V6,9
31995,Surrey,106436,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Alloy Wheels",RAM,White,2.0,395.0,5.7,V8,6
39500,Richmond,38680,Automatic,All-Wheel Drive,Gasoline,"Heated Seats, Backup Camera",BMW,White,2.0,248.0,2.0,I4,4
25800,Richmond,41000,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay",Honda,Blue,12.0,174.0,1.5,I4,5
38888,Nanaimo,99789,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Alloy Wheels",Ford,Gray,5.0,272.65777777777777,2.3,I4,3
25998,Victoria,72790,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Heated Seats",Buick,Black,7.0,272.65777777777777,2.5,I4,5
45990,Vancouver,47381,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Navigation System, Heated Seats, Alloy Wheels, CarPlay",Ford,Blue,6.0,325.0,2.7,V6,3
25990,Vancouver,106211,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Mercedes-Benz,Gray,9.0,402.0,4.7,V8,10
38995,Surrey,19875,Manual,Front-Wheel Drive,Gasoline,,Volkswagen,Other,-1.0,228.0,2.0,I4,1
29900,Langley City,195969,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Tow Package, Alloy Wheels",Toyota,White,5.0,236.0,4.0,V6,8
36800,New Westminster,31657,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Steel Wheels, Backup Camera, Appearance Package",Ford,White,3.0,395.0,5.0,V8,3
